rampa1;Class;PhysicalObject;
ferricostart;Class;PhysicalObject;
rampa2;Class;PhysicalObject;
a1ul14;Class;PhysicalObject;
a1ul1;Class;PhysicalObject;
ferrosostart;Class;PhysicalObject;
CARICO_FERRICO_FERROSO.txts-904d;Class;PhysicalObject;
a1ul2;Class;PhysicalObject;
a1ul13;Class;PhysicalObject;
a1ul3;Class;PhysicalObject;
a1ul12;Class;PhysicalObject;
CARICO_FERRICO_FERROSO.txts-904e;Class;PhysicalObject;
CARICO_FERRICO_FERROSO.txts-954b;Class;PhysicalObject;
CARICO_FERRICO_FERROSO.txts-954a;Class;PhysicalObject;
a1ul5;Class;PhysicalObject;
p904b;Class;Pump;
a1ul8;Class;PhysicalObject;
p954;Class;Pump;
a1ul10;Class;PhysicalObject;
a1ul9;Class;PhysicalObject;
a1ul6;Class;PhysicalObject;
a1ul11;Class;PhysicalObject;
a1ul7;Class;PhysicalObject;
a1ul4;Class;PhysicalObject;
Flusso_488;Class;Flow;
Flusso_488;ObjectProperty;startIn;a1ul3
Flusso_488;ObjectProperty;endIn;rampa1
Flusso_489;Class;Flow;
Flusso_489;ObjectProperty;startIn;a1ul12
Flusso_489;ObjectProperty;endIn;rampa2
Flusso_490;Class;Flow;
Flusso_490;ObjectProperty;startIn;a1ul12
Flusso_490;ObjectProperty;endIn;a1ul14
Flusso_491;Class;Flow;
Flusso_491;ObjectProperty;startIn;a1ul3
Flusso_491;ObjectProperty;endIn;a1ul1
Flusso_492;Class;Flow;
Flusso_492;ObjectProperty;startIn;ferricostart
Flusso_492;ObjectProperty;endIn;CARICO_FERRICO_FERROSO.txts-904d
Flusso_493;Class;Flow;
Flusso_493;ObjectProperty;startIn;a1ul14
Flusso_493;ObjectProperty;endIn;CARICO_FERRICO_FERROSO.txts-904d
Flusso_494;Class;Flow;
Flusso_494;ObjectProperty;startIn;a1ul3
Flusso_494;ObjectProperty;endIn;a1ul2
Flusso_495;Class;Flow;
Flusso_495;ObjectProperty;startIn;a1ul12
Flusso_495;ObjectProperty;endIn;a1ul13
Flusso_496;Class;Flow;
Flusso_496;ObjectProperty;startIn;p954
Flusso_496;ObjectProperty;endIn;a1ul3
Flusso_497;Class;Flow;
Flusso_497;ObjectProperty;startIn;p904b
Flusso_497;ObjectProperty;endIn;a1ul12
Flusso_498;Class;Flow;
Flusso_498;ObjectProperty;startIn;ferricostart
Flusso_498;ObjectProperty;endIn;CARICO_FERRICO_FERROSO.txts-904e
Flusso_499;Class;Flow;
Flusso_499;ObjectProperty;startIn;a1ul13
Flusso_499;ObjectProperty;endIn;CARICO_FERRICO_FERROSO.txts-904e
Flusso_500;Class;Flow;
Flusso_500;ObjectProperty;startIn;a1ul2
Flusso_500;ObjectProperty;endIn;CARICO_FERRICO_FERROSO.txts-954b
Flusso_501;Class;Flow;
Flusso_501;ObjectProperty;startIn;ferrosostart
Flusso_501;ObjectProperty;endIn;CARICO_FERRICO_FERROSO.txts-954b
Flusso_502;Class;Flow;
Flusso_502;ObjectProperty;startIn;a1ul5
Flusso_502;ObjectProperty;endIn;CARICO_FERRICO_FERROSO.txts-954b
Flusso_503;Class;Flow;
Flusso_503;ObjectProperty;startIn;a1ul6
Flusso_503;ObjectProperty;endIn;CARICO_FERRICO_FERROSO.txts-954b
Flusso_504;Class;Flow;
Flusso_504;ObjectProperty;startIn;ferrosostart
Flusso_504;ObjectProperty;endIn;CARICO_FERRICO_FERROSO.txts-954a
Flusso_505;Class;Flow;
Flusso_505;ObjectProperty;startIn;a1ul1
Flusso_505;ObjectProperty;endIn;CARICO_FERRICO_FERROSO.txts-954a
Flusso_506;Class;Flow;
Flusso_506;ObjectProperty;startIn;CARICO_FERRICO_FERROSO.txts-954b
Flusso_506;ObjectProperty;endIn;a1ul5
Flusso_507;Class;Flow;
Flusso_507;ObjectProperty;startIn;a1ul11
Flusso_507;ObjectProperty;endIn;p904b
Flusso_508;Class;Flow;
Flusso_508;ObjectProperty;startIn;CARICO_FERRICO_FERROSO.txts-904d
Flusso_508;ObjectProperty;endIn;a1ul8
Flusso_509;Class;Flow;
Flusso_509;ObjectProperty;startIn;a1ul4
Flusso_509;ObjectProperty;endIn;p954
Flusso_510;Class;Flow;
Flusso_510;ObjectProperty;startIn;CARICO_FERRICO_FERROSO.txts-904e
Flusso_510;ObjectProperty;endIn;a1ul10
Flusso_511;Class;Flow;
Flusso_511;ObjectProperty;startIn;CARICO_FERRICO_FERROSO.txts-904e
Flusso_511;ObjectProperty;endIn;a1ul9
Flusso_512;Class;Flow;
Flusso_512;ObjectProperty;startIn;a1ul8
Flusso_512;ObjectProperty;endIn;a1ul9
Flusso_513;Class;Flow;
Flusso_513;ObjectProperty;startIn;CARICO_FERRICO_FERROSO.txts-954b
Flusso_513;ObjectProperty;endIn;a1ul6
Flusso_514;Class;Flow;
Flusso_514;ObjectProperty;startIn;a1ul10
Flusso_514;ObjectProperty;endIn;a1ul11
Flusso_515;Class;Flow;
Flusso_515;ObjectProperty;startIn;a1ul8
Flusso_515;ObjectProperty;endIn;a1ul11
Flusso_516;Class;Flow;
Flusso_516;ObjectProperty;startIn;a1ul9
Flusso_516;ObjectProperty;endIn;a1ul11
Flusso_517;Class;Flow;
Flusso_517;ObjectProperty;startIn;CARICO_FERRICO_FERROSO.txts-954a
Flusso_517;ObjectProperty;endIn;a1ul7
Flusso_518;Class;Flow;
Flusso_518;ObjectProperty;startIn;a1ul6
Flusso_518;ObjectProperty;endIn;a1ul4
Flusso_519;Class;Flow;
